views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,country_CA,country_DE,country_IN,country_UK,country_US,ad_revenue_usd
9866,1053,247,42340.0,13.9360443525224,284034,False,False,True,False,False,False,False,False,False,False,273.3648130940288
9996,1785,408,19273.0,16.086414846888175,437135,True,False,False,False,False,False,False,False,False,True,180.64026793681475
10170,488,299,17950.0,26.80312674451043,31242,False,False,True,False,False,True,False,False,False,False,151.1459995946211
10161,211,133,25479.0,18.761845536569616,310473,False,False,False,False,True,False,True,False,False,False,178.98056414745454
10189,538,275,27158.0,13.091755031423412,484312,False,False,False,True,False,False,False,False,False,False,195.10045333356896
9948,1534,210,35222.0,27.333190774731328,369624,False,False,False,False,True,False,False,False,False,False,247.86649622593384
10042,1818,292,42088.0,23.611966093707657,178416,False,False,False,True,False,True,False,False,False,False,287.0169484029528
9836,329,164,50998.0,6.66924212767705,408065,False,False,True,False,False,False,True,False,False,False,300.1555455524753
9779,350,69,42993.0,6.928888016694513,90029,False,False,True,False,False,False,False,False,False,False,260.84831185715285
10064,844,355,56686.0,26.702251905223925,837569,False,True,False,False,False,False,True,False,False,False,340.29707648047884
9949,1056,395,33468.0,14.221796131332963,563885,True,False,False,False,False,False,False,False,False,False,234.5657279933579
10130,957,266,42381.0,9.012017056999383,330940,True,False,False,False,False,True,False,False,False,False,273.6087973010644
10006,1099,65,26495.0,11.286149083913244,685139,False,True,False,False,False,True,False,False,False,False,195.6780629316051
9932,1374,189,44892.0,18.34313521380648,862433,True,False,False,False,False,True,False,False,False,False,290.25916689106987
9958,1806,274,49447.0,21.52647461650273,526195,True,False,False,False,False,False,False,False,False,False,321.5983021399156
10057,1462,464,37543.0,19.977447655498576,877857,False,False,True,False,False,True,False,False,False,False,159.9166802589583
10074,1024,147,46519.0,3.720305005490889,169242,False,True,False,False,False,False,True,False,False,False,291.9328449085943
9997,1682,172,22715.0,12.639982407105345,292935,False,False,False,True,False,False,True,False,False,False,191.047496379881
10097,791,323,57472.0,23.52783468244237,528454,False,False,False,False,False,False,False,False,True,False,342.7108636713118
9965,1805,282,52902.0,13.30482568322811,436501,True,False,False,False,False,False,False,False,False,True,337.20358074212
10017,413,71,25905.0,7.985122486373026,628591,False,False,False,True,False,False,True,False,False,False,182.6421042353309
9852,1485,66,32754.0,4.25800636934013,470421,False,False,False,False,False,False,False,False,False,True,232.4131990851659
9956,950,264,21183.0,18.388149050667828,735779,False,True,False,False,False,False,False,True,False,False,172.6125117821222
9919,1201,142,53074.0,18.905036722370536,772845,False,False,False,True,False,False,False,True,False,False,324.9847738969171
10076,1841,223,16898.0,5.446766519879675,952778,False,False,True,False,False,False,True,False,False,False,167.64366551081423
9888,1123,261,36404.0,16.64442203310247,144154,False,False,True,False,False,False,False,False,False,True,246.9379874253848
9932,378,311,37543.0,10.71347642489421,218075,False,False,False,False,True,False,False,False,True,False,201.443704704826
10235,966,202,21945.0,12.47211851292368,457302,False,False,False,False,False,False,False,True,False,False,176.86626229629945
9828,1485,425,20287.0,19.758226231328635,825978,True,False,False,False,False,False,False,False,False,True,179.682460812825
10005,1473,196,28546.0,21.618262875417063,846354,False,False,False,False,False,False,False,False,False,True,215.39862878949995
9910,339,224,46595.0,17.096572183513793,958587,True,False,False,False,False,False,False,False,False,False,280.98708843211665
9879,386,451,54058.0,13.745576195456811,200114,False,True,False,False,False,False,False,True,False,False,320.7217560692696
9859,611,280,41891.0,15.872936319004864,267402,False,False,True,False,False,True,False,False,False,False,264.18152965802733
9985,1659,154,58732.0,11.725317854429887,536611,False,False,False,False,False,False,False,False,True,False,360.08173548006187
9932,235,380,23081.0,8.976552867616524,457975,False,False,True,False,False,False,False,False,True,False,171.1403673494149
9992,1502,374,23152.0,26.32081315856388,70675,False,False,False,True,False,False,False,False,False,True,193.4590220226787
10044,1050,286,59167.0,24.692755437035007,664026,False,False,False,False,True,False,True,False,False,False,354.2406092956258
10112,533,471,26298.0,6.772171638460003,669431,False,True,False,False,False,False,False,False,True,False,193.9294089460766
9868,1639,366,53810.0,19.58656939086102,758361,False,True,False,False,False,False,False,True,False,False,339.5664916479643
10158,1631,97,54477.0,6.805533162857197,752277,False,False,True,False,False,False,False,False,False,True,339.46295971094395
9958,1024,274,27721.0,16.845712588251004,636423,False,False,False,False,True,True,False,False,False,False,205.6633986817452
9974,204,391,39281.0,20.978922744906264,65082,True,False,False,False,False,False,False,False,False,True,247.38826025588432
9940,557,198,25957.0,10.199631814443926,351666,False,False,True,False,False,False,True,False,False,False,187.144945896164
10076,1088,407,22651.0,25.07306063880901,713261,False,False,False,False,True,False,False,False,True,False,184.9853186778253
9891,433,286,37543.0,18.541908083383657,895397,False,False,False,False,False,False,False,False,False,False,256.7373241245544
9844,772,88,45431.0,24.84615034039891,134169,False,True,False,False,False,False,False,False,True,False,280.26143496882656
10019,1533,64,27225.0,29.085795583052903,113669,False,False,True,False,False,False,False,True,False,False,208.00601935965472
9946,335,432,20934.0,12.177296394641475,321385,False,False,False,False,False,False,False,False,False,True,163.7010536809909
9928,600,489,27216.0,2.902864453542572,239940,False,False,False,False,True,False,False,True,False,False,198.75956548292456
9904,1472,180,45089.0,13.678053690183743,132197,False,True,False,False,False,False,False,False,False,False,292.5735208332137
10027,259,59,49896.0,18.28952439339265,96863,False,False,True,False,False,False,False,False,False,False,292.9486307480179
10240,954,204,22578.0,10.391563572932274,623252,False,False,True,False,False,False,True,False,False,False,179.70308477591777
9884,1060,247,24667.0,2.8132468949438545,933262,False,False,False,True,False,False,False,False,False,True,190.2584589809436
9882,767,142,54347.0,8.551976370461036,612329,False,False,True,False,False,False,False,False,False,True,323.3339891452783
10103,1776,276,56912.0,25.436674077817337,55696,False,False,True,False,False,False,False,True,False,False,356.22699084672047
9980,1596,400,47649.0,5.578817317908042,432957,False,False,False,False,True,False,False,False,True,False,310.94884175589226
10240,753,351,55408.0,17.90754836823512,810211,False,False,False,False,True,False,False,False,False,True,333.5560338641847
10123,1257,246,44367.0,25.76246364264132,879960,False,False,False,True,False,True,False,False,False,False,287.7497961736736
10081,1828,435,28143.0,27.14017790108804,497721,False,False,False,True,False,False,True,False,False,False,224.10402601515463
9943,972,144,55384.0,17.02640035393425,42526,False,False,False,True,False,False,False,True,False,False,332.1021422961456
10092,480,231,31301.0,26.42182228368956,926126,False,False,True,False,False,False,False,False,False,False,212.3777300407312
10003,856,102,25402.0,17.082248377973123,392997,False,False,True,False,False,True,False,False,False,False,188.34610947994847
9939,728,294,32921.0,3.4619515363073115,994624,True,False,False,False,False,True,False,False,False,False,224.55932175696103
10150,1643,358,29181.0,19.86492530797637,652440,False,False,False,True,False,False,True,False,False,False,224.853998177329
10119,1952,211,55711.0,22.472510730187224,761366,False,False,False,False,False,False,True,False,False,False,352.55205367453215
10079,500,211,41556.0,7.675048622111875,731821,False,False,False,False,False,False,False,False,False,True,260.657564217357
9991,441,135,55726.0,2.730033238987252,938427,False,False,False,False,True,True,False,False,False,False,324.6815895285096
10056,572,500,24110.0,25.429327468293724,388198,False,False,False,True,False,False,False,False,False,True,184.49121794522307
9955,554,420,34253.0,24.80202350702831,515643,False,False,False,False,False,False,False,True,False,False,230.10067006693887
9902,1657,114,50768.0,8.118317220456994,834482,True,False,False,False,False,False,False,True,False,False,321.3817530648783
9788,1890,418,22985.0,21.49382998094144,718659,False,True,False,False,False,True,False,False,False,False,199.0339539760361
10014,818,311,39603.0,12.808971696333728,301958,False,True,False,False,False,False,False,False,False,True,258.2917611458413
9854,909,267,20239.0,29.894733383974263,730079,True,False,False,False,False,False,False,False,False,True,166.9740921057998
9906,914,299,47105.0,6.710960507948281,737525,False,False,False,True,False,False,False,False,True,False,294.544563029783
9926,934,348,46296.0,26.24856505759261,803453,False,True,False,False,False,False,True,False,False,False,292.0171641686311
9892,1360,162,49156.0,9.225501142141102,314238,True,False,False,False,False,False,False,False,True,False,309.45026505779384
10046,991,464,21171.0,8.381640410047185,776542,False,False,False,False,False,False,False,False,False,True,177.16471337051368
10113,1258,331,58769.0,22.92151613893393,462075,False,False,False,False,False,True,False,False,False,False,357.07329406663354
10122,998,424,50918.0,13.705325426790791,287077,False,True,False,False,False,False,False,False,True,False,317.2375909479656
9989,1554,237,33111.0,8.138953241072867,721835,False,False,True,False,False,False,False,False,False,False,238.93434998536395
9972,1708,332,43906.0,3.443071898603022,678964,False,False,True,False,False,False,True,False,False,False,294.01973283608305
10138,588,57,20573.0,2.5889715662501107,120133,True,False,False,False,False,False,False,False,True,False,160.9036381107566
10073,1588,459,21823.0,24.23219738434932,533093,False,False,False,False,True,False,False,False,False,False,190.5526501689655
9898,634,488,58432.0,29.023095519000183,52934,False,False,True,False,False,True,False,False,False,False,346.3375817611385
10041,953,218,36959.0,29.17745507026443,111002,False,False,False,False,False,False,False,False,True,False,246.6919394584548
9995,812,272,17638.0,15.380987030784414,569099,False,False,False,False,True,False,True,False,False,False,153.86666908420062
9811,414,437,48863.0,19.48859045007548,835824,False,False,False,False,False,True,False,False,False,False,296.1129543533769
10119,1364,134,27000.0,12.427406455494513,725731,False,False,False,True,False,False,False,False,False,True,205.7643360771004
10102,608,310,19424.0,19.03142868624478,962243,False,True,False,False,False,False,False,False,False,False,159.99100422444948
9903,1389,350,25562.0,13.237175013130532,920031,True,False,False,False,False,False,False,False,False,True,202.0047043643204
10075,1829,264,24661.0,3.914425510644863,607337,False,False,False,False,False,False,False,False,False,False,204.7344101465636
9989,1986,131,49120.0,6.374802556596032,485932,True,False,False,False,False,False,True,False,False,False,320.0140694826796
